mp_id,full_name,club,mandate_status,district_number,category,count,url
313,Monika Rosa,KO,aktywny,31,"Interpelacje, którym nadano bieg:",24,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=313&Typ=INT&Czyb=T
313,Monika Rosa,KO,aktywny,31,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=313&Typ=ZAP&Czyb=T
313,Monika Rosa,KO,aktywny,31,Pytania w sprawach bieżących:,8,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=313&Typ=PYT&Czyb=T
314,Wiesław Różyński,PSL-TD,aktywny,7,"Interpelacje, którym nadano bieg:",42,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=314&Typ=INT&Czyb=T
314,Wiesław Różyński,PSL-TD,aktywny,7,"Interpelacje, którym nie nadano biegu:",5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=314&Typ=INT&Czyb=N
314,Wiesław Różyński,PSL-TD,aktywny,7,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=314&Typ=ZAP&Czyb=T
314,Wiesław Różyński,PSL-TD,aktywny,7,Pytania w sprawach bieżących:,35,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=314&Typ=PYT&Czyb=T
314,Wiesław Różyński,PSL-TD,aktywny,7,Oświadczenia:,4,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=314&view=8
315,Urszula Rusecka,PiS,aktywny,15,"Interpelacje, którym nadano bieg:",19,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=315&Typ=INT&Czyb=T
315,Urszula Rusecka,PiS,aktywny,15,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=315&Typ=ZAP&Czyb=T
315,Urszula Rusecka,PiS,aktywny,15,Pytania w sprawach bieżących:,14,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=315&Typ=PYT&Czyb=T
315,Urszula Rusecka,PiS,aktywny,15,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=315&view=8
316,Grzegorz Rusiecki,KO,wygasl,36,"Interpelacje, którym nadano bieg:",19,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=316&Typ=INT&Czyb=T
316,Grzegorz Rusiecki,KO,wygasl,36,"Interpelacje, którym nie nadano biegu:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=316&Typ=INT&Czyb=N
316,Grzegorz Rusiecki,KO,wygasl,36,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=316&Typ=ZAP&Czyb=T
316,Grzegorz Rusiecki,KO,wygasl,36,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=316&view=8
317,Jakub Rutnicki,KO,aktywny,38,"Interpelacje, którym nadano bieg:",19,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=317&Typ=INT&Czyb=T
317,Jakub Rutnicki,KO,aktywny,38,"Zapytania, którym nadano bieg:",9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=317&Typ=ZAP&Czyb=T
317,Jakub Rutnicki,KO,aktywny,38,Pytania w sprawach bieżących:,10,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=317&Typ=PYT&Czyb=T
318,Paweł Rychlik,PiS,aktywny,11,"Interpelacje, którym nadano bieg:",32,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=318&Typ=INT&Czyb=T
318,Paweł Rychlik,PiS,aktywny,11,"Interpelacje, którym nie nadano biegu:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=318&Typ=INT&Czyb=N
318,Paweł Rychlik,PiS,aktywny,11,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=318&Typ=ZAP&Czyb=T
318,Paweł Rychlik,PiS,aktywny,11,Oświadczenia:,2,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=318&view=8
319,Marek Rząsa,KO,aktywny,22,"Interpelacje, którym nadano bieg:",29,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=319&Typ=INT&Czyb=T
319,Marek Rząsa,KO,aktywny,22,"Zapytania, którym nadano bieg:",8,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=319&Typ=ZAP&Czyb=T
319,Marek Rząsa,KO,aktywny,22,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=319&Typ=PYT&Czyb=T
320,Jarosław Rzepa,PSL-TD,aktywny,41,"Interpelacje, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=320&Typ=INT&Czyb=T
320,Jarosław Rzepa,PSL-TD,aktywny,41,Pytania w sprawach bieżących:,38,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=320&Typ=PYT&Czyb=T
321,Jarosław Sachajko,Republikanie,aktywny,7,"Interpelacje, którym nadano bieg:",540,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=321&Typ=INT&Czyb=T
321,Jarosław Sachajko,Republikanie,aktywny,7,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=321&Typ=INT&Czyb=N
321,Jarosław Sachajko,Republikanie,aktywny,7,"Zapytania, którym nadano bieg:",11,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=321&Typ=ZAP&Czyb=T
321,Jarosław Sachajko,Republikanie,aktywny,7,Oświadczenia:,29,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=321&view=8
322,Paweł Sałek,PiS,aktywny,10,"Interpelacje, którym nadano bieg:",49,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=322&Typ=INT&Czyb=T
322,Paweł Sałek,PiS,aktywny,10,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=322&Typ=INT&Czyb=N
322,Paweł Sałek,PiS,aktywny,10,"Zapytania, którym nadano bieg:",16,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=322&Typ=ZAP&Czyb=T
322,Paweł Sałek,PiS,aktywny,10,Pytania w sprawach bieżących:,11,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=322&Typ=PYT&Czyb=T
322,Paweł Sałek,PiS,aktywny,10,Oświadczenia:,54,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=322&view=8
324,Tadeusz Samborski,PSL-TD,aktywny,1,"Interpelacje, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=324&Typ=INT&Czyb=T
324,Tadeusz Samborski,PSL-TD,aktywny,1,Pytania w sprawach bieżących:,35,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=324&Typ=PYT&Czyb=T
324,Tadeusz Samborski,PSL-TD,aktywny,1,Oświadczenia:,20,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=324&view=8
325,Jacek Sasin,PiS,aktywny,24,"Interpelacje, którym nadano bieg:",42,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=325&Typ=INT&Czyb=T
325,Jacek Sasin,PiS,aktywny,24,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=325&Typ=ZAP&Czyb=T
325,Jacek Sasin,PiS,aktywny,24,Pytania w sprawach bieżących:,5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=325&Typ=PYT&Czyb=T
326,Marek Sawicki,PSL-TD,aktywny,18,"Interpelacje, którym nadano bieg:",4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=326&Typ=INT&Czyb=T
326,Marek Sawicki,PSL-TD,aktywny,18,Pytania w sprawach bieżących:,39,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=326&Typ=PYT&Czyb=T
327,Ewa Schädler,Polska2050-TD,aktywny,39,"Interpelacje, którym nadano bieg:",101,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=327&Typ=INT&Czyb=T
327,Ewa Schädler,Polska2050-TD,aktywny,39,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=327&Typ=INT&Czyb=N
327,Ewa Schädler,Polska2050-TD,aktywny,39,"Zapytania, którym nadano bieg:",20,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=327&Typ=ZAP&Czyb=T
327,Ewa Schädler,Polska2050-TD,aktywny,39,Pytania w sprawach bieżących:,37,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=327&Typ=PYT&Czyb=T
327,Ewa Schädler,Polska2050-TD,aktywny,39,Oświadczenia:,6,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=327&view=8
328,Joanna Scheuring-Wielgus,Lewica,wygasl,5,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=328&Typ=PYT&Czyb=T
329,Anna Schmidt,PiS,aktywny,22,"Interpelacje, którym nadano bieg:",24,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=329&Typ=INT&Czyb=T
329,Anna Schmidt,PiS,aktywny,22,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=329&Typ=INT&Czyb=N
329,Anna Schmidt,PiS,aktywny,22,"Zapytania, którym nadano bieg:",5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=329&Typ=ZAP&Czyb=T
329,Anna Schmidt,PiS,aktywny,22,Pytania w sprawach bieżących:,2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=329&Typ=PYT&Czyb=T
330,Łukasz Schreiber,PiS,aktywny,4,"Interpelacje, którym nadano bieg:",81,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=330&Typ=INT&Czyb=T
330,Łukasz Schreiber,PiS,aktywny,4,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=330&Typ=INT&Czyb=N
330,Łukasz Schreiber,PiS,aktywny,4,"Zapytania, którym nadano bieg:",8,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=330&Typ=ZAP&Czyb=T
330,Łukasz Schreiber,PiS,aktywny,4,Pytania w sprawach bieżących:,4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=330&Typ=PYT&Czyb=T
331,Jarosław Sellin,PiS,aktywny,25,Pytania w sprawach bieżących:,4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=331&Typ=PYT&Czyb=T
332,Olga Ewa Semeniuk-Patkowska,PiS,aktywny,35,"Interpelacje, którym nadano bieg:",105,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=332&Typ=INT&Czyb=T
332,Olga Ewa Semeniuk-Patkowska,PiS,aktywny,35,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=332&Typ=INT&Czyb=N
332,Olga Ewa Semeniuk-Patkowska,PiS,aktywny,35,"Zapytania, którym nadano bieg:",9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=332&Typ=ZAP&Czyb=T
333,Edward Siarka,PiS,aktywny,14,"Interpelacje, którym nadano bieg:",61,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=333&Typ=INT&Czyb=T
333,Edward Siarka,PiS,aktywny,14,"Zapytania, którym nadano bieg:",5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=333&Typ=ZAP&Czyb=T
333,Edward Siarka,PiS,aktywny,14,Pytania w sprawach bieżących:,5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=333&Typ=PYT&Czyb=T
334,Krystyna Sibińska,KO,aktywny,8,"Interpelacje, którym nadano bieg:",91,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=334&Typ=INT&Czyb=T
334,Krystyna Sibińska,KO,aktywny,8,"Zapytania, którym nadano bieg:",15,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=334&Typ=ZAP&Czyb=T
334,Krystyna Sibińska,KO,aktywny,8,Pytania w sprawach bieżących:,84,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=334&Typ=PYT&Czyb=T
334,Krystyna Sibińska,KO,aktywny,8,Oświadczenia:,3,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=334&view=8
336,Rafał Siemaszko,KO,aktywny,26,"Interpelacje, którym nadano bieg:",58,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=336&Typ=INT&Czyb=T
336,Rafał Siemaszko,KO,aktywny,26,Pytania w sprawach bieżących:,18,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=336&Typ=PYT&Czyb=T
336,Rafał Siemaszko,KO,aktywny,26,Oświadczenia:,3,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=336&view=8
338,Bartłomiej Sienkiewicz,KO,wygasl,13,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=338&Typ=PYT&Czyb=T
339,Arkadiusz Sikora,Lewica,aktywny,1,"Interpelacje, którym nadano bieg:",7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=339&Typ=INT&Czyb=T
339,Arkadiusz Sikora,Lewica,aktywny,1,"Interpelacje, którym nie nadano biegu:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=339&Typ=INT&Czyb=N
339,Arkadiusz Sikora,Lewica,aktywny,1,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=339&Typ=ZAP&Czyb=T
339,Arkadiusz Sikora,Lewica,aktywny,1,Pytania w sprawach bieżących:,4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=339&Typ=PYT&Czyb=T
339,Arkadiusz Sikora,Lewica,aktywny,1,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=339&view=8
340,Włodzimierz Skalik,Konfederacja_KP,aktywny,21,"Interpelacje, którym nadano bieg:",5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=340&Typ=INT&Czyb=T
340,Włodzimierz Skalik,Konfederacja_KP,aktywny,21,Pytania w sprawach bieżących:,8,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=340&Typ=PYT&Czyb=T
340,Włodzimierz Skalik,Konfederacja_KP,aktywny,21,Oświadczenia:,79,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=340&view=8
341,Marcin Skonieczka,Polska2050-TD,aktywny,5,"Interpelacje, którym nadano bieg:",31,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=341&Typ=INT&Czyb=T
341,Marcin Skonieczka,Polska2050-TD,aktywny,5,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=341&Typ=ZAP&Czyb=T
341,Marcin Skonieczka,Polska2050-TD,aktywny,5,Pytania w sprawach bieżących:,37,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=341&Typ=PYT&Czyb=T
341,Marcin Skonieczka,Polska2050-TD,aktywny,5,Oświadczenia:,63,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=341&view=8
342,Krystyna Skowrońska,KO,aktywny,23,"Interpelacje, którym nadano bieg:",89,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=342&Typ=INT&Czyb=T
342,Krystyna Skowrońska,KO,aktywny,23,"Zapytania, którym nadano bieg:",4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=342&Typ=ZAP&Czyb=T
342,Krystyna Skowrońska,KO,aktywny,23,Pytania w sprawach bieżących:,18,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=342&Typ=PYT&Czyb=T
343,Sławomir Skwarek,PiS,aktywny,6,"Interpelacje, którym nadano bieg:",28,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=343&Typ=INT&Czyb=T
343,Sławomir Skwarek,PiS,aktywny,6,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=343&Typ=ZAP&Czyb=T
343,Sławomir Skwarek,PiS,aktywny,6,Pytania w sprawach bieżących:,3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=343&Typ=PYT&Czyb=T
343,Sławomir Skwarek,PiS,aktywny,6,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=343&view=8
344,Waldemar Sługocki,KO,aktywny,8,"Interpelacje, którym nadano bieg:",15,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=344&Typ=INT&Czyb=T
344,Waldemar Sługocki,KO,aktywny,8,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=344&Typ=ZAP&Czyb=T
344,Waldemar Sługocki,KO,aktywny,8,Pytania w sprawach bieżących:,9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=344&Typ=PYT&Czyb=T
345,Weronika Smarduch,KO,aktywny,14,"Interpelacje, którym nadano bieg:",4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=345&Typ=INT&Czyb=T
345,Weronika Smarduch,KO,aktywny,14,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=345&Typ=ZAP&Czyb=T
345,Weronika Smarduch,KO,aktywny,14,Pytania w sprawach bieżących:,2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=345&Typ=PYT&Czyb=T
346,Kazimierz Smoliński,PiS,aktywny,25,"Interpelacje, którym nadano bieg:",12,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=346&Typ=INT&Czyb=T
346,Kazimierz Smoliński,PiS,aktywny,25,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=346&Typ=PYT&Czyb=T
346,Kazimierz Smoliński,PiS,aktywny,25,Oświadczenia:,2,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=346&view=8
347,Anna Sobolak,KO,aktywny,3,"Interpelacje, którym nadano bieg:",36,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=347&Typ=INT&Czyb=T
347,Anna Sobolak,KO,aktywny,3,"Zapytania, którym nadano bieg:",7,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=347&Typ=ZAP&Czyb=T
347,Anna Sobolak,KO,aktywny,3,Pytania w sprawach bieżących:,11,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=347&Typ=PYT&Czyb=T
347,Anna Sobolak,KO,aktywny,3,Oświadczenia:,4,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=347&view=8
348,Krzysztof Sobolewski,PiS,aktywny,23,"Interpelacje, którym nadano bieg:",25,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=348&Typ=INT&Czyb=T
348,Krzysztof Sobolewski,PiS,aktywny,23,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=348&Typ=INT&Czyb=N
348,Krzysztof Sobolewski,PiS,aktywny,23,Pytania w sprawach bieżących:,5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=348&Typ=PYT&Czyb=T
350,Agnieszka Anna Soin,PiS,aktywny,3,"Interpelacje, którym nadano bieg:",13,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=350&Typ=INT&Czyb=T
350,Agnieszka Anna Soin,PiS,aktywny,3,Pytania w sprawach bieżących:,5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=350&Typ=PYT&Czyb=T
350,Agnieszka Anna Soin,PiS,aktywny,3,Oświadczenia:,69,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=350&view=8
351,Zbigniew Sosnowski,PSL-TD,aktywny,5,"Interpelacje, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=351&Typ=INT&Czyb=T
351,Zbigniew Sosnowski,PSL-TD,aktywny,5,Pytania w sprawach bieżących:,35,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=351&Typ=PYT&Czyb=T
352,Marek Sowa,KO,aktywny,12,"Interpelacje, którym nadano bieg:",16,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=352&Typ=INT&Czyb=T
352,Marek Sowa,KO,aktywny,12,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=352&Typ=ZAP&Czyb=T
352,Marek Sowa,KO,aktywny,12,Pytania w sprawach bieżących:,22,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=352&Typ=PYT&Czyb=T
353,Katarzyna Sójka,PiS,aktywny,36,"Interpelacje, którym nadano bieg:",55,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=353&Typ=INT&Czyb=T
353,Katarzyna Sójka,PiS,aktywny,36,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=353&Typ=ZAP&Czyb=T
353,Katarzyna Sójka,PiS,aktywny,36,Pytania w sprawach bieżących:,12,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=353&Typ=PYT&Czyb=T
354,Magdalena Sroka,PSL-TD,aktywny,25,"Interpelacje, którym nadano bieg:",45,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=354&Typ=INT&Czyb=T
354,Magdalena Sroka,PSL-TD,aktywny,25,Pytania w sprawach bieżących:,36,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=354&Typ=PYT&Czyb=T
355,Mirosława Stachowiak-Różecka,PiS,aktywny,3,"Interpelacje, którym nadano bieg:",13,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=355&Typ=INT&Czyb=T
355,Mirosława Stachowiak-Różecka,PiS,aktywny,3,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=355&Typ=ZAP&Czyb=T
